DP Label,Cat Label,Desc,,,,,,,,
18,2,"A common side-effect of partitioning a system into a collection ofcooperating
classes is the need to maintain consistency betweenrelated objects. You don't
want to achieve consistency by making theclasses tightly coupled, because that
reduces their reusability.
For example, many graphical user interface toolkits separate thepresentational
aspects of the user interface from the underlyingapplication data.Classes defining application data and presentations can be
reusedindependently. They can work together, too. Both a spreadsheet objectand
bar chart object can depict information in the same application dataobject using
different presentations. The spreadsheet and the bar chartdon't know about each
other, thereby letting you reuse only the one youneed. But they behave as though
they do. When the user changes theinformation in the spreadsheet, the bar chart
reflects the changesimmediately, and vice versa. This behavior implies that the spreadsheet and bar chart are dependenton the data
object and therefore should be notified of any change inits state. And there's
no reason to limit the number of dependentobjects to two; there may be any number
of different user interfacesto the same data.
The Observer pattern describes how to establish these relationships.The key
objects in this pattern are subject andobserver. A subject may have any number
of dependentobservers. All observers are notified whenever the subject undergoesa
change in state. In response, each observer will query the subjectto synchronize
its state with the subject's state.
This kind of interaction is also known aspublish-subscribe. The subject is the
publisher ofnotifications. It sends out these notifications without having to
knowwho its observers are. Any number of observers can subscribe toreceive
notifications. ",,,,,,,,
18,2,"· When an abstraction has two aspects, one dependent on the other.Encapsulating these aspects in separate objects lets you vary andreuse them independently. · When a change to one object requires changing others, and youdon't know how many objects need to be changed. · When an object should be able to notify other objects without makingassumptions about who these objects are. In other words, you don'twant these objects tightly coupled.",,,,,,,,
18,2,· Subject o knows its observers. Any number of Observer objects may observe a subject. o provides an interface for attaching and detaching Observer objects. · Observer o defines an updating interface for objects that should be notified of changes in a subject. · ConcreteSubject o stores state of interest to ConcreteObserver objects. o sends a notification to its observers when its state changes. · ConcreteObserver o maintains a reference to a ConcreteSubject object. o stores state that should stay consistent with the subject's. o implements the Observer updating interface to keep its state consistent with the subject's.,,,,,,,,
18,2,"· ConcreteSubject notifies its observers whenever a changeoccurs that could make its observers' state inconsistent with its own. · After being informed of a change in the concrete subject, aConcreteObserver object may query the subject for information.ConcreteObserver uses this information to reconcile its state with thatof the subject.Note how the Observer object that initiates the change requestpostpones
its update until it gets a notification from the subject.Notify is not always
called by the subject. It can be called by anobserver or by another kind
of object entirely. The Implementationsection discusses some common
variations. ",,,,,,,,
18,2,"The first and perhaps best-known example of the Observer pattern appearsin Smalltalk Model/View/Controller (MVC), the user interface framework in the Smalltalkenvironment. MVC's Model class plays the role ofSubject, while View is the base class for observers. Smalltalk,ET++, and the THINK class library provide ageneral dependency mechanism by putting Subject and Observer interfacesin the parent class for all other classes in the system. Other user interface toolkits that employ this pattern areInterViews, the AndrewToolkit, and Unidraw. InterViewsdefines Observer and Observable (for subjects) classes explicitly.Andrew calls them ""view"" and ""data object,"" respectively. Unidrawsplits graphical editor objects into View (for observers) and Subjectparts.",,,,,,,,
18,2,"Use when you want to establish a one-to-many dependency between objects, so that when one object changes its state, all its dependents are notified and updated automatically.",,,,,,,,
18,2,"Defines a one-to-many dependency between objects, so that when one object changes state, all its dependents are notified and updated automatically.",,,,,,,,
18,2,"The Observer pattern establishes a one-to-many dependency between objects, so that when one object (called the subject) changes its state, all its dependents (called observers) are notified and updated automatically",,,,,,,,
18,2,"This pattern allows loose coupling between the subject and observers, enabling easy addition and removal of observers without affecting the subject.",,,,,,,,
18,2,"Use when you need to implement a one-to-many dependency between objects, where changes in one object should automatically notify and update other dependent objects.",,,,,,,,
18,2,"Establishes a one-to-many dependency between objects, so that when one object changes its state, all its dependents are notified and updated automatically.",,,,,,,,
18,2,"Use when you want to establish a loosely coupled relationship between objects, where changes in one object trigger updates in other dependent objects.",,,,,,,,
19,2,State,,,,,,,,
19,2,Behavioral,,,,,,,,
19,2,Allow an object to alter its behavior when its internal state changes.The object will appear to change its class.,,,,,,,,
19,2,Objects for States,,,,,,,,
19,2,"Consider a class TCPConnection that represents a network connection.A
TCPConnection object can be in one of several different states:Established,
Listening, Closed. When a TCPConnection object receivesrequests from other objects,
it responds differently depending on itscurrent state. For example, the effect
of an Open request depends onwhether the connection is in its Closed state or
its Establishedstate. The State pattern describes how TCPConnection can
exhibitdifferent behavior in each state.
The key idea in this pattern is to introduce an abstract class calledTCPState
to represent the states of the network connection. TheTCPState class declares
an interface common to all classes thatrepresent different operational states.
Subclasses of TCPStateimplement state-specific behavior. For example, the
classesTCPEstablished and TCPClosed implement behavior particular to
theEstablished and Closed states of TCPConnection. The class TCPConnection maintains a state object (an instance of asubclass of
TCPState) that represents the current state of the TCPconnection. The class
TCPConnection delegates all state-specificrequests to this state object.
TCPConnection uses its TCPStatesubclass instance to perform operations particular
to the state of theconnection.
Whenever the connection changes state, the TCPConnection objectchanges the state
object it uses. When the connection goes fromestablished to closed, for example,
TCPConnection will replace itsTCPEstablished instance with a TCPClosed instance. ",,,,,,,,
19,2,"· An object's behavior depends on its state, and it must change itsbehavior at run-time depending on that state. · Operations have large, multipart conditional statements that depend onthe object's state. This state is usually represented by one or moreenumerated constants. Often, several operations will contain thissame conditional structure. The State pattern puts each branch of theconditional in a separate class. This lets you treat the object'sstate as an object in its own right that can vary independently fromother objects.",,,,,,,,
19,2,"· Context (TCPConnection)
o defines the interface of interest to clients.
o maintains an instance of a ConcreteState subclass that defines
thecurrent state.· State (TCPState)
o defines an interface for encapsulating the behavior associated with
aparticular state of the Context.
· ConcreteState subclasses (TCPEstablished, TCPListen, TCPClosed)
o each subclass implements a behavior associated with a state ofthe
Context. ",,,,,,,,
19,2,"· Context delegates state-specific requests to the current ConcreteStateobject. · A context may pass itself as an argument to the State objecthandling the request. This lets the State object accessthe context if necessary. · Context is the primary interface for clients. Clients can configure acontext with State objects. Once a context is configured, its clients don't have to deal with the State objects directly. · Either Context or the ConcreteState subclasses can decide which statesucceeds another and under what circumstances.",,,,,,,,
19,2,"Johnson and Zweig characterize theState pattern and its application to
TCP connection protocols.
Most popular interactive drawing programs provide ""tools"" forperforming
operations by direct manipulation. For example, aline-drawing tool lets a user
click and drag to create a new line. Aselection tool lets the user select shapes.
There's usually a paletteof such tools to choose from. The user thinks of this
activity aspicking up a tool and wielding it, but in reality the editor'sbehavior
changes with the current tool: When a drawing tool is activewe create shapes;when the selection tool is active we select shapes;and so forth. We can use the
State pattern to change the editor'sbehavior depending on the current tool.
We can define an abstract Tool class from which to define subclassesthat implement
tool-specific behavior. The drawing editor maintains acurrent Tool object and
delegates requests to it. It replaces thisobject when the user chooses a new tool,
causing the behavior of thedrawing editor to change accordingly.
This technique is used in both the HotDraw and Unidraw drawing
editor frameworks. It allows clients to define new kinds of tools easily. In HotDraw,
the DrawingController class forwards the requests to the current Tool object.
In Unidraw, the corresponding classes are Viewer and Tool. The following class
diagram sketches the Tool and DrawingController interfaces: Coplien's Envelope-Letter idiom is related toState. Envelope-Letter is
a technique for changing an object's class atrun-time. The State pattern is more
specific, focusing on how to dealwith an object whose behavior depends on its
state. ",,,,,,,,
19,2,"Use when you want to allow an object to alter its behavior when its internal state changes, encapsulating the state-specific logic into separate classes.",,,,,,,,
19,2,"Allows an object to alter its behavior when its internal state changes, encapsulating the state-specific logic into separate classes.",,,,,,,,
19,2,Use when you have an object with multiple states and want to encapsulate the behavior associated with each state into separate classes.,,,,,,,,
20,2,Strategy,,,,,,,,
20,2,Behavioral,,,,,,,,
20,2,"Define a family of algorithms, encapsulate each one, and make theminterchangeable. Strategy lets the algorithm vary independently fromclients that use it.",,,,,,,,
20,2,Policy,,,,,,,,
20,2,"Many algorithms exist for breaking a stream of text into lines.Hard-wiring all
such algorithms into the classes that require themisn't desirable for several
reasons:
· Clients that need linebreaking get more complex if they includethe
linebreaking code. That makes clients bigger and harder tomaintain,
especially if they support multiple linebreaking algorithms.
· Different algorithms will be appropriate at different times. We don'twant
to support multiple linebreaking algorithms if we don't use themall.
· It's difficult to add new algorithms and vary existing ones whenlinebreaking
is an integral part of a client.
We can avoid these problems by defining classes that encapsulatedifferent
linebreaking algorithms. An algorithm that's encapsulated inthis way is called
a strategy. Suppose a Composition class is responsible for maintaining andupdating the
linebreaks of text displayed in a text viewer.Linebreaking strategies aren'timplemented by the class Composition.Instead, they are implemented separately
by subclasses of the abstractCompositor class. Compositor subclasses implement
different strategies:
· SimpleCompositorimplements a simple strategy that determines linebreaks
one at atime.
· TeXCompositorimplements the TeX algorithm for finding linebreaks. This
strategytries to optimize linebreaks globally, that is, one paragraph at
atime.
· ArrayCompositorimplements a strategy that selects breaks so that each row
has a fixednumber of items. It's useful for breaking a collection of icons
intorows, for example.
A Composition maintains a reference to a Compositor object. Whenever aComposition
reformats its text, it forwards this responsibility to itsCompositor object. The
client of Composition specifies whichCompositor should be used by installing the
Compositor it desires intothe Composition. ",,,,,,,,
20,2,"· many related classes differ only in their behavior. Strategiesprovide a way to configure a class with one of many behaviors. · you need different variants of an algorithm. For example, you might definealgorithms reflecting different space/time trade-offs.Strategies can be used when these variants are implemented as a classhierarchy of algorithms. · an algorithm uses data that clients shouldn't know about. Use theStrategy pattern to avoid exposing complex, algorithm-specific datastructures. · a class defines many behaviors, and these appear as multipleconditional statements in its operations. Instead of manyconditionals, move related conditional branches into their ownStrategy class.",,,,,,,,
20,2,"· Strategy (Compositor) o declares an interface common to all supported algorithms. Context uses this interface to call the algorithm defined by a ConcreteStrategy. · ConcreteStrategy (SimpleCompositor, TeXCompositor,ArrayCompositor) o implements the algorithm using the Strategy interface. · Context (Composition) o is configured with a ConcreteStrategy object. o maintains a reference to a Strategy object. o may define an interface that lets Strategy access its data.",,,,,,,,
20,2,"· Strategy and Context interact to implement the chosen algorithm. Acontext may pass all data required by the algorithm to the strategywhen the algorithm is called. Alternatively, the context can passitself as an argument to Strategy operations. That lets the strategycall back on the context as required. · A context forwards requests from its clients to its strategy. Clientsusually create and pass a ConcreteStrategy object to the context;thereafter, clients interact with the context exclusively. There isoften a family of ConcreteStrategy classes for a client to choosefrom.",,,,,,,,
20,2,"Use when you want to define a family of algorithms, encapsulate each one, and make them interchangeable at runtime.",,,,,,,,
20,2,"Defines a family of interchangeable algorithms, encapsulating each one and making them interchangeable within the context.",,,,,,,,
20,2,"The Strategy pattern defines a family of interchangeable algorithms, encapsulating each algorithm and making them interchangeable within the context.",,,,,,,,
20,2,"It allows the algorithm to vary independently from the clients that use it, promoting flexibility and enabling dynamic selection of algorithms at runtime.",,,,,,,,
20,2,Use when you have a family of algorithms and want to make them interchangeable within a context. It allows you to select and use different algorithms dynamically at runtime.,,,,,,,,
20,2,"Defines a family of algorithms, encapsulates each one, and makes them interchangeable at runtime.",,,,,,,,
20,2,Use when you have multiple algorithms that can be used interchangeably and want to decouple the algorithm implementation from the client code.,,,,,,,,
21,2,Template Method,,,,,,,,
21,2,Behavioral,,,,,,,,
21,2,"Define the skeleton of an algorithm in an operation, deferring somesteps to subclasses. Template Method lets subclasses redefinecertain steps of an algorithm without changing the algorithm'sstructure.",,,,,,,,
21,2,"Consider an application framework that provides Application andDocument classes. 
The Application class is responsible for openingexisting documents stored in an 
external format, such as a file. ADocument object represents the information in 
a document once it'sread from the file. 
Applications built with the framework can subclass Application andDocument to 
suit specific needs. For example, a drawing applicationdefines DrawApplication 
and DrawDocument subclasses; a spreadsheetapplication defines 
SpreadsheetApplication and SpreadsheetDocumentsubclasses. OpenDocument defines each step for opening a document. It checks ifthe document 
can be opened, creates the application-specific Documentobject, adds it to its 
set of documents, and reads the Document from afile. 
We call OpenDocument a template method. A template methoddefines an algorithm 
in terms of abstract operations that subclassesoverride to provide concrete 
behavior. Application subclasses definethe steps of the algorithm that check if 
the document can be opened(CanOpenDocument) and that create the Document 
(DoCreateDocument).Document classes define the step that reads the document 
(DoRead).The template method also defines an operation that lets 
Applicationsubclasses know when the document is about to be 
opened(AboutToOpenDocument), in case they care. 
By defining some of the steps of an algorithm using abstractoperations, the 
template method fixes their ordering, but it letsApplication and Document 
subclasses vary those steps to suit theirneeds. ",,,,,,,,
21,2,"· to implement the invariant parts of an algorithm once and leave it upto 
subclasses to implement the behavior that can vary. 
· when common behavior among subclasses should be factored and localizedin 
a common class to avoid code duplication. This is a good example 
of""refactoring to generalize"" as described by Opdyke andJohnson. 
You first identify thedifferences in the existing code and then separate 
the differencesinto new operations. Finally, you replace the differing code 
with atemplate method that calls one of these new operations. 
· to control subclasses extensions. You can define a template methodthat calls 
""hook"" operations (see Consequences) at specific points,thereby permitting 
extensions only at those points. ",,,,,,,,
21,2,"· AbstractClass (Application) 
o defines abstract primitive operations that concretesubclasses 
define to implement steps of an algorithm. 
o implements a template method defining the skeleton of an 
algorithm.The template method calls primitive operations as well 
as operationsdefined in AbstractClass or those of other objects. 
· ConcreteClass (MyApplication) 
o implements the primitive operations to carry out 
subclass-specificsteps of the algorithm. ",,,,,,,,
21,2,ConcreteClass relies on AbstractClass to implement the invariant steps of the algorithm.,,,,,,,,
21,2,Template methods are so fundamental that they can be found in almostevery abstract class. Wirfs-Brock et al.  provide a good overview anddiscussion of template methods.,,,,,,,,
21,2,"Use when you want to define the skeleton of an algorithm in a base class, allowing subclasses to provide specific implementations of certain steps.",,,,,,,,
21,2,"The Template Method pattern defines the skeleton of an algorithm in a base class, allowing subclasses to redefine certain steps of the algorithm without changing its structure.",,,,,,,,
21,2,"It promotes code reuse and provides a way to define a common structure for a group of related algorithms while allowing variations in specific steps.
",,,,,,,,
21,2,Use when you want to define a common skeleton for a group of related algorithms while allowing variations in specific steps. It enables code reuse and provides a way to define a common structure.,,,,,,,,
21,2,"Defines the skeleton of an algorithm in a base class, allowing subclasses to provide specific implementations of certain steps.",,,,,,,,
21,2,"Use when you have an algorithm with a fixed structure but varying implementation details, and want to provide a template for the algorithm in a base class.",,,,,,,,
22,2,Visitor,,,,,,,,
22,2,Behavioral,,,,,,,,
22,2,Represent an operation to be performed on the elements of an objectstructure. Visitor lets you define a new operation without changing theclasses of the elements on which it operates.,,,,,,,,
22,2,"Consider a compiler that represents programs as abstract syntax trees.It will 
need to perform operations on abstract syntax trees for ""staticsemantic"" analyses 
like checking that all variables are defined. Itwill also need to generate code. 
So it might define operations fortype-checking, code optimization, flow analysis, 
checking for variablesbeing assigned values before they're used, and so on. 
Moreover, we coulduse the abstract syntax trees for pretty-printing, 
programrestructuring, code instrumentation, and computing various metrics of 
aprogram. 
Most of these operations will need to treat nodes that representassignment 
statements differently from nodes that represent variables orarithmetic 
expressions. Hence there will be one class for assignmentstatements, another for 
variable accesses, another for arithmeticexpressions, and so on. The set of node 
classes depends on the languagebeing compiled, of course, but it doesn't change 
much for a givenlanguage.  We can have both by packaging related operations from each class in aseparate 
object, called a visitor, and passing it toelements of the abstract syntax tree 
as it's traversed. When an element""accepts"" the visitor, it sends a request to 
the visitor that encodesthe element's class. It also includes the element as an 
argument. Thevisitor will then execute the operation for that element—theoperation 
that used to be in the class of the element. 
For example, a compiler that didn't use visitors might type-check aprocedure by 
calling the TypeCheck operation on its abstract syntaxtree. Each of the nodes 
would implement TypeCheck by calling TypeCheckon its components (see the preceding 
class diagram). If the compilertype-checked a procedure using visitors, then it 
would create aTypeCheckingVisitor object and call the Accept operation on 
theabstract syntax tree with that object as an argument. Each of thenodes would 
implement Accept by calling back on the visitor: anassignment node calls 
VisitAssignment operation on the visitor, whilea variable reference calls 
VisitVariableReference. What used to be theTypeCheck operation in class 
AssignmentNode is now the VisitAssignmentoperation on TypeCheckingVisitor. 
To make visitors work for more than just type-checking, we need anabstract parent 
class NodeVisitor for all visitors of an abstract syntaxtree. NodeVisitor must 
declare an operation for each node class. Anapplication that needs to compute 
program metrics will define newsubclasses of NodeVisitor and will no longer need 
to add application-specific code to the node classes. The Visitor pattern 
encapsulates the operations for each compilation phase in a Visitor associated 
with that phase. With the Visitor pattern, you define two class hierarchies: one for theelements 
being operated on (the Node hierarchy) and one for the visitorsthat define 
operations on the elements (the NodeVisitor hierarchy). Youcreate a new operation 
by adding a new subclass to the visitor classhierarchy. As long as the grammar 
that the compiler accepts doesn'tchange (that is, we don't have to add new Node 
subclasses), we can addnew functionality simply by defining new NodeVisitor 
subclasses. ",,,,,,,,
22,2,"· an object structure contains many classes of objects with differing interfaces, and you want to perform operations on these objects that depend on their concrete classes. · many distinct and unrelated operations need to be performed on objectsin an object structure, and you want to avoid ""polluting"" theirclasses with these operations. Visitor lets you keep related operationstogether by defining them in one class. When the object structure isshared by many applications, use Visitor to put operations in just thoseapplications that need them. · the classes defining the object structure rarely change, but you oftenwant to define new operations over the structure. Changing the objectstructure classes requires redefining the interface to all visitors,which is potentially costly. If the object structure classes changeoften, then it's probably better to define the operations in those classes.",,,,,,,,
22,2,"· Visitor (NodeVisitor) 
o declares a Visit operation for each class of ConcreteElement in the 
object structure. The operation's name and signature identifies the 
class that sends the Visit request to the visitor. That lets the 
visitor determine the concrete class of the element being visited. 
Then the visitor can access the element directly through its 
particular interface. 
· ConcreteVisitor (TypeCheckingVisitor) 
o implements each operation declared by Visitor. Each operation 
implements a fragment of the algorithm defined for the corresponding 
class of object in the structure. ConcreteVisitor provides the 
context for the algorithm and stores its local state. This state 
often accumulates results during the traversal of the structure. 
· Element (Node) 
o defines an Accept operation that takes a visitor as an argument. 
· ConcreteElement (AssignmentNode,VariableRefNode) o implements an Accept operation that takes a visitor as an argument. 
· ObjectStructure (Program) 
o can enumerate its elements. 
o may provide a high-level interface to allow the visitor to visit 
its elements. 
o may either be a composite (see Composite (183)) or a collection such 
as a list or a set. ",,,,,,,,
22,2,"· A client that uses the Visitor pattern must create a ConcreteVisitorobject 
and then traverse the object structure, visiting each elementwith the 
visitor. 
· When an element is visited, it calls the Visitor operation thatcorresponds 
to its class. The element supplies itself as an argumentto this operation 
to let the visitor access its state, if necessary. 
The following interaction diagram illustrates the collaborationsbetween 
an object structure, a visitor, and two elements:",,,,,,,,
22,2,"The Smalltalk-80 compiler has a Visitor class called ProgramNodeEnumerator.It's used primarily for algorithms that analyze source code.It isn't used for code generation or pretty-printing, although it could be. IRIS Inventor is a toolkit for developing 3-D graphics applications. Inventorrepresents a three-dimensional scene as a hierarchy of nodes, eachrepresenting either a geometric object or an attribute of one.Operations like rendering a scene or mapping an input event requiretraversing this hierarchy in different ways. Inventor does thisusing visitors called ""actions."" There are different visitors forrendering, event handling, searching, filing, and determiningbounding boxes. To make adding new nodes easier, Inventor implements adouble-dispatch scheme for C++. The scheme relies on run-time typeinformation and a two-dimensional table in which rows representvisitors and columns represent node classes. The cells store apointer to the function bound to the visitor and node class. Mark Linton coined the term ""Visitor"" in the X Consortium'sFresco Application Toolkit specification.",,,,,,,,
22,2,"Use when you want to separate algorithms from the objects on which they operate, enabling new operations to be added without modifying the objects.",,,,,,,,
22,2,"Separates algorithms from the objects on which they operate, enabling new operations to be added without modifying the objects.",,,,,,,,
22,2,Use when you have a set of objects with different types and want to define new operations on them without modifying their classes.,,,,,,,,
